id,published,title,reference
18618373,2008-01-07 00:00:00,Human metapneumovirus pneumonia in children: results of an Italian study and mini-review.,https://pubmed.ncbi.nlm.nih.gov/18618373
19002556,2008-01-07 00:00:00,Co-circulating genetically divergent A2 human metapneumovirus strains among children in southern Taiwan.,https://pubmed.ncbi.nlm.nih.gov/19002556
18445946,2008-01-07 00:00:00,The highest prevalence of human metapneumovirus in Ahwaz children accompanied by acute respiratory infections.,https://pubmed.ncbi.nlm.nih.gov/18445946
17967906,2008-01-07 00:00:00,Identification and evaluation of a highly effective fusion inhibitor for human metapneumovirus.,https://pubmed.ncbi.nlm.nih.gov/17967906
18069054,2008-01-07 00:00:00,Human bocavirus commonly involved in multiple viral airway infections.,https://pubmed.ncbi.nlm.nih.gov/18069054
17986211,2008-01-07 00:00:00,A PCR-restriction fragment length polymorphism assay to genotype human metapneumovirus.,https://pubmed.ncbi.nlm.nih.gov/17986211
18254386,2008-01-07 00:00:00,A method for the rapid isolation of virus from cultured cells.,https://pubmed.ncbi.nlm.nih.gov/18254386
18258088,2008-01-07 00:00:00,Human metapneumovirus infections in children.,https://pubmed.ncbi.nlm.nih.gov/18258088
18041030,2008-01-07 00:00:00,Rapid and sensitive detection of metapneumovirus in clinical specimens by indirect fluorescence assay using a monoclonal antibody.,https://pubmed.ncbi.nlm.nih.gov/18041030
18054841,2008-01-07 00:00:00,Vaccination approaches to combat human metapneumovirus lower respiratory tract infections.,https://pubmed.ncbi.nlm.nih.gov/18054841
18839783,2008-01-07 00:00:00,Inhibition of human metapneumovirus replication by small interfering RNA.,https://pubmed.ncbi.nlm.nih.gov/18839783
18389897,2008-01-07 00:00:00,The prophylactic administration of a monoclonal antibody against human metapneumovirus attenuates viral disease and airways hyperresponsiveness in mice.,https://pubmed.ncbi.nlm.nih.gov/18389897
17996988,2007-12-12 00:00:00,Immunization of macaques with formalin-inactivated human metapneumovirus induces hypersensitivity to hMPV infection.,https://pubmed.ncbi.nlm.nih.gov/17996988
18251400,2007-12-07 00:00:00,Orchitis in roosters with reduced fertility associated with avian infectious bronchitis virus and avian metapneumovirus infections.,https://pubmed.ncbi.nlm.nih.gov/18251400
18251412,2007-12-07 00:00:00,Effects of temperature and stabilizer on the viability of a live attenuated avian metapneumovirus vaccine.,https://pubmed.ncbi.nlm.nih.gov/18251412
17913798,2007-12-07 00:00:00,"Intracellular processing, glycosylation, and cell surface expression of human metapneumovirus attachment glycoprotein.",https://pubmed.ncbi.nlm.nih.gov/17913798
17936066,2007-12-07 00:00:00,Co-circulation of human metapneumovirus and SARS-associated coronavirus during a major nosocomial SARS outbreak in Hong Kong.,https://pubmed.ncbi.nlm.nih.gov/17936066
18022285,2007-12-07 00:00:00,Outbreak of human metapneumovirus infection in psychiatric inpatients: implications for directly observed use of alcohol hand rub in prevention of nosocomial outbreaks.,https://pubmed.ncbi.nlm.nih.gov/18022285
18024909,2007-12-07 00:00:00,Enhanced lung disease and Th2 response following human metapneumovirus infection in mice immunized with the inactivated virus.,https://pubmed.ncbi.nlm.nih.gov/18024909
17977063,2007-12-07 00:00:00,Currently used nucleic acid amplification tests for the detection of viruses and atypicals in acute respiratory infections.,https://pubmed.ncbi.nlm.nih.gov/17977063
18280911,2007-12-07 00:00:00,[Virology: the contribution of molecular biology in the microbiologic diagnosis of pediatric respiratory diseases].,https://pubmed.ncbi.nlm.nih.gov/18280911
18095623,2007-11-15 00:00:00,[Techniques used for the diagnostic of upper and lower respiratory tract viral infections].,https://pubmed.ncbi.nlm.nih.gov/18095623
17920166,2007-11-14 00:00:00,"A genetically engineered prime-boost vaccination strategy for oculonasal delivery with poly(D,L-lactic-co-glycolic acid) microparticles against infection of turkeys with avian Metapneumovirus.",https://pubmed.ncbi.nlm.nih.gov/17920166
17655903,2007-11-10 00:00:00,Airway epithelial cell response to human metapneumovirus infection.,https://pubmed.ncbi.nlm.nih.gov/17655903
17920332,2007-11-07 00:00:00,Most human metapneumovirus and human respiratory syncytial virus in infant nasal secretions is cell free.,https://pubmed.ncbi.nlm.nih.gov/17920332
17851126,2007-11-07 00:00:00,Prospective study of Human Bocavirus (HBoV) infection in a pediatric university hospital in Germany 2005/2006.,https://pubmed.ncbi.nlm.nih.gov/17851126
17855163,2007-11-07 00:00:00,"Prospective study of human metapneumovirus infection: diagnosis, typing and virus quantification in nasopharyngeal secretions from pediatric patients.",https://pubmed.ncbi.nlm.nih.gov/17855163
17869169,2007-11-07 00:00:00,Diagnosis of human metapneumovirus by immunofluorescence staining with monoclonal antibodies in the North-East of England.,https://pubmed.ncbi.nlm.nih.gov/17869169
17870660,2007-11-07 00:00:00,Diagnosis and epidemiological studies of human metapneumovirus using real-time PCR.,https://pubmed.ncbi.nlm.nih.gov/17870660
17804659,2007-11-07 00:00:00,Rapid multiplex nested PCR for detection of respiratory viruses.,https://pubmed.ncbi.nlm.nih.gov/17804659
17984809,2007-11-07 00:00:00,Lung function in prematurely born infants after viral lower respiratory tract infections.,https://pubmed.ncbi.nlm.nih.gov/17984809
32288803,2007-11-07 00:00:00,,https://pubmed.ncbi.nlm.nih.gov/32288803
18693841,2007-10-11 00:00:00,Informing the front line about common respiratory viral epidemics.,https://pubmed.ncbi.nlm.nih.gov/18693841
17875651,2007-10-07 00:00:00,"Community epidemiology of human metapneumovirus, human coronavirus NL63, and other respiratory viruses in healthy preschool-aged children using parent-collected specimens.",https://pubmed.ncbi.nlm.nih.gov/17875651
17891367,2007-10-07 00:00:00,Emerging role of dendritic cells in respiratory viral infection.,https://pubmed.ncbi.nlm.nih.gov/17891367
17899462,2007-10-07 00:00:00,Detection by reverse transcriptase-polymerase chain reaction and molecular characterization of subtype B avian metapneumovirus isolated in Brazil.,https://pubmed.ncbi.nlm.nih.gov/17899462
17872522,2007-10-07 00:00:00,Immunization of Syrian golden hamsters with F subunit vaccine of human metapneumovirus induces protection against challenge with homologous or heterologous strains.,https://pubmed.ncbi.nlm.nih.gov/17872522
17689145,2007-10-07 00:00:00,Newly discovered respiratory viruses: significance and implications.,https://pubmed.ncbi.nlm.nih.gov/17689145
17670840,2007-10-07 00:00:00,Mapping and characterization of the primary and anamnestic H-2(d)-restricted cytotoxic T-lymphocyte response in mice against human metapneumovirus.,https://pubmed.ncbi.nlm.nih.gov/17670840
18258022,2007-10-07 00:00:00,"Human metapneumovirus infection among children, Bangladesh.",https://pubmed.ncbi.nlm.nih.gov/18258022
17462834,2007-09-20 00:00:00,Onset of immunity following in ovo delivery of avian metapneumovirus vaccines.,https://pubmed.ncbi.nlm.nih.gov/17462834
17596361,2007-09-07 00:00:00,MultiCode-PLx system for multiplexed detection of seventeen respiratory viruses.,https://pubmed.ncbi.nlm.nih.gov/17596361
17485129,2007-09-07 00:00:00,Genetic characterization of avian metapneumovirus subtype C isolated from pheasants in a live bird market.,https://pubmed.ncbi.nlm.nih.gov/17485129
18252120,2007-09-07 00:00:00,"Human metapneumovirus in children, Singapore.",https://pubmed.ncbi.nlm.nih.gov/18252120
17644404,2007-09-07 00:00:00,Comparison of different cell lines and incubation times in the isolation by the shell vial culture of human metapneumovirus from pediatric respiratory samples.,https://pubmed.ncbi.nlm.nih.gov/17644404
17992934,2007-09-07 00:00:00,Vaccination of chicks with live attenuated subtype B avian metapneumovirus vaccines: protection against challenge and immune responses can be unrelated to vaccine dose.,https://pubmed.ncbi.nlm.nih.gov/17992934
17992939,2007-09-07 00:00:00,B-cell infiltration in the respiratory mucosa of turkeys exposed to subtype C avian metapneumovirus.,https://pubmed.ncbi.nlm.nih.gov/17992939
17785157,2007-09-07 00:00:00,[Human bocavirus infections in Spanish 0-14 year-old: clinical and epidemiological characteristics of an emerging respiratory virus].,https://pubmed.ncbi.nlm.nih.gov/17785157
17674312,2007-09-01 00:00:00,A summer outbreak of human metapneumovirus infection in a long-term-care facility.,https://pubmed.ncbi.nlm.nih.gov/17674312
17597481,2007-08-07 00:00:00,Detection of viruses identified recently in children with acute wheezing.,https://pubmed.ncbi.nlm.nih.gov/17597481
17620178,2007-08-07 00:00:00,Protection in specific pathogen free chickens with live avian metapneumovirus and Newcastle disease virus vaccines applied singly or in combination.,https://pubmed.ncbi.nlm.nih.gov/17620178
17626813,2007-08-07 00:00:00,Serological and molecular detection of avian pneumovirus in chickens with respiratory disease in Jordan.,https://pubmed.ncbi.nlm.nih.gov/17626813
17848880,2007-08-07 00:00:00,"Seasonality, incidence, and repeat human metapneumovirus lower respiratory tract infections in an area with a high prevalence of human immunodeficiency virus type-1 infection.",https://pubmed.ncbi.nlm.nih.gov/17848880
17588245,2007-08-07 00:00:00,Impact of human metapneumovirus and respiratory syncytial virus co-infection in severe bronchiolitis.,https://pubmed.ncbi.nlm.nih.gov/17588245
17420056,2007-08-07 00:00:00,An improved plaque reduction virus neutralization assay for human metapneumovirus.,https://pubmed.ncbi.nlm.nih.gov/17420056
17692793,2007-08-07 00:00:00,Successful outcome of human metapneumovirus (hMPV) pneumonia in a lung transplant recipient treated with intravenous ribavirin.,https://pubmed.ncbi.nlm.nih.gov/17692793
17671045,2007-08-07 00:00:00,"Cytokine profiles in the respiratory tract during primary infection with human metapneumovirus, respiratory syncytial virus, or influenza virus in infants.",https://pubmed.ncbi.nlm.nih.gov/17671045
17728921,2007-08-07 00:00:00,[Apnea as a presenting symptom in human metapneumovirus infection].,https://pubmed.ncbi.nlm.nih.gov/17728921
17522208,2007-08-07 00:00:00,Coupled translation of the second open reading frame of M2 mRNA is sequence dependent and differs significantly within the subfamily Pneumovirinae.,https://pubmed.ncbi.nlm.nih.gov/17522208
17522220,2007-08-07 00:00:00,A recombinant human monoclonal antibody to human metapneumovirus fusion protein that neutralizes virus in vitro and is effective therapeutically in vivo.,https://pubmed.ncbi.nlm.nih.gov/17522220
17482704,2007-07-07 00:00:00,Establishment of an immortal turkey turbinate cell line suitable for avian metapneumovirus propagation.,https://pubmed.ncbi.nlm.nih.gov/17482704
17802904,2007-07-07 00:00:00,Long-term study on symptomless human metapneumovirus infection in hematopoietic stem cell transplant recipients.,https://pubmed.ncbi.nlm.nih.gov/17802904
18069558,2007-07-07 00:00:00,"[Surveillance on human metapneumovirus in infants and children with acute respiratory infections in Beijing, from 2004 to 2006].",https://pubmed.ncbi.nlm.nih.gov/18069558
17494722,2007-07-07 00:00:00,Diagnosis of a critical respiratory illness caused by human metapneumovirus by use of a pan-virus microarray.,https://pubmed.ncbi.nlm.nih.gov/17494722
17507510,2007-07-07 00:00:00,Simultaneous detection and high-throughput identification of a panel of RNA viruses causing respiratory tract infections.,https://pubmed.ncbi.nlm.nih.gov/17507510
17543425,2007-06-28 00:00:00,Human metapneumovirus: enhanced pulmonary disease in cotton rats immunized with formalin-inactivated virus vaccine and challenged.,https://pubmed.ncbi.nlm.nih.gov/17543425
17460056,2007-06-07 00:00:00,"Outbreak of human metapneumovirus detected by use of the Vero E6 cell line in isolates collected in Yamagata, Japan, in 2004 and 2005.",https://pubmed.ncbi.nlm.nih.gov/17460056
17485538,2007-06-07 00:00:00,Avian metapneumovirus SH gene end and G protein mutations influence the level of protection of live-vaccine candidates.,https://pubmed.ncbi.nlm.nih.gov/17485538
17626490,2007-06-07 00:00:00,The efficacy of an avian metapneumovirus vaccine applied simultaneously with infectious bronchitis and Newcastle disease virus vaccines to specific-pathogen-free chickens.,https://pubmed.ncbi.nlm.nih.gov/17626490
17880789,2007-06-07 00:00:00,[Analysis of neutralizing activity of sera from 0 to 6 years old children in Chongqing area against human metapneumovirus].,https://pubmed.ncbi.nlm.nih.gov/17880789
17287243,2007-06-07 00:00:00,"Contribution of viruses, Chlamydia spp. and Mycoplasma pneumoniae to acute respiratory infections in Iranian children.",https://pubmed.ncbi.nlm.nih.gov/17287243
17376897,2007-06-07 00:00:00,Frequent frameshift and point mutations in the SH gene of human metapneumovirus passaged in vitro.,https://pubmed.ncbi.nlm.nih.gov/17376897
17263836,2007-05-07 00:00:00,Use of a multiplex real-time PCR to study the incidence of human metapneumovirus and human respiratory syncytial virus infections during two winter seasons in a Belgian paediatric hospital.,https://pubmed.ncbi.nlm.nih.gov/17263836
17350886,2007-05-07 00:00:00,Acute respiratory infection by human metapneumovirus in children in southern Brazil.,https://pubmed.ncbi.nlm.nih.gov/17350886
17427899,2007-05-07 00:00:00,Human metapneumovirus bronchiolitis in infancy is an important risk factor for asthma at age 5.,https://pubmed.ncbi.nlm.nih.gov/17427899
17407031,2007-05-01 00:00:00,An outbreak of severe respiratory tract infection due to human metapneumovirus in a long-term care facility.,https://pubmed.ncbi.nlm.nih.gov/17407031
17509965,2007-04-26 00:00:00,Fatal pneumonia associated with human metapneumovirus (HMPV) in a patient with myeloid leukemia and adenocarcinoma in the lung.,https://pubmed.ncbi.nlm.nih.gov/17509965
17458775,2007-04-07 00:00:00,Human metapneumovirus.,https://pubmed.ncbi.nlm.nih.gov/17458775
17470912,2007-04-07 00:00:00,Avian and human metapneumovirus.,https://pubmed.ncbi.nlm.nih.gov/17470912
17275932,2007-04-07 00:00:00,Inhibition of avian metapneumovirus (AMPV) replication by RNA interference targeting nucleoprotein gene (N) in cultured cells.,https://pubmed.ncbi.nlm.nih.gov/17275932
17374769,2007-04-07 00:00:00,Experimental infection of macaques with human metapneumovirus induces transient protective immunity.,https://pubmed.ncbi.nlm.nih.gov/17374769
17384874,2007-04-07 00:00:00,Identification of human metapneumovirus and Chlamydophila pneumoniae in children with asthma and wheeze in Singapore.,https://pubmed.ncbi.nlm.nih.gov/17384874
17416883,2007-04-07 00:00:00,Severe human metapneumovirus infection in hospitalized children.,https://pubmed.ncbi.nlm.nih.gov/17416883
17311326,2007-04-07 00:00:00,"Detection and typing by molecular techniques of respiratory viruses in children hospitalized for acute respiratory infection in Rome, Italy.",https://pubmed.ncbi.nlm.nih.gov/17311326
17534407,2007-04-07 00:00:00,Adult asthmatics display exaggerated IFNgamma responses to human metapneumovirus and respiratory syncytial virus.,https://pubmed.ncbi.nlm.nih.gov/17534407
17411439,2007-04-05 00:00:00,High level expression of soluble glycoproteins in the allantoic fluid of embryonated chicken eggs using a Sendai virus minigenome system.,https://pubmed.ncbi.nlm.nih.gov/17411439
17187945,2007-03-31 00:00:00,"Efficacy of enrofloxacin, florfenicol and amoxicillin against Ornithobacterium rhinotracheale and Escherichia coli O2:K1 dual infection in turkeys following APV priming.",https://pubmed.ncbi.nlm.nih.gov/17187945
17241812,2007-03-07 00:00:00,"Epidemiological and clinical features of hMPV, RSV and RVs infections in young children.",https://pubmed.ncbi.nlm.nih.gov/17241812
17245714,2007-03-07 00:00:00,Seroprevalence of human metapneumovirus (hMPV) in the Canadian province of Saskatchewan analyzed by a recombinant nucleocapsid protein-based enzyme-linked immunosorbent assay.,https://pubmed.ncbi.nlm.nih.gov/17245714
17229500,2007-02-26 00:00:00,Development of a vaccine-challenge model for avian metapneumovirus subtype C in turkeys.,https://pubmed.ncbi.nlm.nih.gov/17229500
17207537,2007-02-15 00:00:00,Induction of local and systemic immune reactions following infection of turkeys with avian Metapneumovirus (aMPV) subtypes A and B.,https://pubmed.ncbi.nlm.nih.gov/17207537
17126416,2007-02-07 00:00:00,Laboratory evaluation of a quantitative real-time reverse transcription PCR assay for the detection and identification of the four subgroups of avian metapneumovirus.,https://pubmed.ncbi.nlm.nih.gov/17126416
17369966,2007-02-07 00:00:00,[Human metapneumovirus as hospitalization cause in children under 3 years old with acute respiratory infections during 2004].,https://pubmed.ncbi.nlm.nih.gov/17369966
17316081,2007-02-07 00:00:00,Development of a rapid chromatographic immunoassay for detection of human metapneumovirus using monoclonal antibodies against nucleoprotein of hMPV.,https://pubmed.ncbi.nlm.nih.gov/17316081
17065270,2007-02-07 00:00:00,Diagnosis of human metapneumovirus infection in immunosuppressed lung transplant recipients and children evaluated for pertussis.,https://pubmed.ncbi.nlm.nih.gov/17065270
17257445,2007-01-29 00:00:00,Human metapneumovirus induces more severe disease and stronger innate immune response in BALB/c mice as compared with respiratory syncytial virus.,https://pubmed.ncbi.nlm.nih.gov/17257445
17035305,2007-01-07 00:00:00,Examination of a fusogenic hexameric core from human metapneumovirus and identification of a potent synthetic peptide inhibitor from the heptad repeat 1 region.,https://pubmed.ncbi.nlm.nih.gov/17035305
17601042,2007-01-07 00:00:00,[Human metapneumovirus as a common cause of respiratory tract disease].,https://pubmed.ncbi.nlm.nih.gov/17601042
17641470,2007-01-07 00:00:00,Co-infection of human metapneumovirus with adenovirus or respiratory syncytial virus among children in Japan.,https://pubmed.ncbi.nlm.nih.gov/17641470
18928061,2007-01-07 00:00:00,First detection of human metapneumovirus in children with respiratory infections in Romania.,https://pubmed.ncbi.nlm.nih.gov/18928061
17181987,2007-01-07 00:00:00,Animal models for human metapneumovirus (HMPV) infections.,https://pubmed.ncbi.nlm.nih.gov/17181987
17886723,2007-01-07 00:00:00,[Prokaryotic expression and antigenic activity analysis on the matrix protein genes of two strains of human metapneumovirus recently identified in Beijing].,https://pubmed.ncbi.nlm.nih.gov/17886723
17282966,2007-01-07 00:00:00,Detection of human metapneumovirus in hospitalized children with acute respiratory tract infection using real-time RT-PCR in a hospital in northern Taiwan.,https://pubmed.ncbi.nlm.nih.gov/17282966
16586267,2007-01-07 00:00:00,[Human Metapneumovirus in hospitalized children - a review].,https://pubmed.ncbi.nlm.nih.gov/16586267
17123316,2007-01-07 00:00:00,Human metapneumovirus and respiratory syncytial virus infections in older children with cystic fibrosis.,https://pubmed.ncbi.nlm.nih.gov/17123316
17137835,2007-01-07 00:00:00,"Human Coronavirus-NL63 infections in Korean children, 2004-2006.",https://pubmed.ncbi.nlm.nih.gov/17137835
17366056,2007-01-07 00:00:00,Respiratory picornavirus infections in Korean children with lower respiratory tract infections.,https://pubmed.ncbi.nlm.nih.gov/17366056
17255250,2007-01-07 00:00:00,"Human metapneumovirus in children with influenza-like illness in Yucatan, Mexico.",https://pubmed.ncbi.nlm.nih.gov/17255250
17349150,2007-01-07 00:00:00,"[Isolation of human metapneumovirus from children with acute respiratory tract infection in Chongqing, China].",https://pubmed.ncbi.nlm.nih.gov/17349150
17940688,2007-01-07 00:00:00,Surveillance of eight respiratory viruses in clinical samples of pediatric patients in southeast Brazil.,https://pubmed.ncbi.nlm.nih.gov/17940688
17085070,2007-01-07 00:00:00,Human metapneumovirus infections among children with acute respiratory infections seen in a large referral hospital in India.,https://pubmed.ncbi.nlm.nih.gov/17085070
17050599,2007-01-07 00:00:00,Human metapneumovirus fusion protein vaccines that are immunogenic and protective in cotton rats.,https://pubmed.ncbi.nlm.nih.gov/17050599
18035801,2007-01-07 00:00:00,Human metapneumovirus and respiratory syncytial virus detection in young children with acute bronchiolitis.,https://pubmed.ncbi.nlm.nih.gov/18035801
16959282,2007-01-05 00:00:00,Characterization of human metapneumovirus infection of myeloid dendritic cells.,https://pubmed.ncbi.nlm.nih.gov/16959282
17446666,2006-12-07 00:00:00,[Human metapneumovirus].,https://pubmed.ncbi.nlm.nih.gov/17446666
17235379,2006-12-07 00:00:00,Human metapneumovirus in turkey poults.,https://pubmed.ncbi.nlm.nih.gov/17235379
17167860,2006-12-07 00:00:00,Serosurvey of human metapneumovirus infection in Croatia.,https://pubmed.ncbi.nlm.nih.gov/17167860
17121629,2006-12-07 00:00:00,Human metapneumovirus infection among children in Taiwan: a comparison of clinical manifestations with other virus-associated respiratory tract infections.,https://pubmed.ncbi.nlm.nih.gov/17121629
17121730,2006-12-07 00:00:00,Interaction between a live avian pneumovirus vaccine and two different Newcastle disease virus vaccines in broiler chickens with maternal antibodies to Newcastle disease virus.,https://pubmed.ncbi.nlm.nih.gov/17121730
16930732,2006-12-07 00:00:00,Permissibility of different cell types for the growth of avian metapneumovirus.,https://pubmed.ncbi.nlm.nih.gov/16930732
17008122,2006-12-07 00:00:00,Multi-year study of human metapneumovirus infection at a large US Midwestern Medical Referral Center.,https://pubmed.ncbi.nlm.nih.gov/17008122
17256630,2006-12-03 00:00:00,[First detection of human metapneumovirus in a child with respiratory syndrome in Hungary].,https://pubmed.ncbi.nlm.nih.gov/17256630
17036151,2006-11-07 00:00:00,"Prevalence of respiratory viruses, including newly identified viruses, in hospitalised children in Austria.",https://pubmed.ncbi.nlm.nih.gov/17036151
16971452,2006-11-07 00:00:00,Characterization of human metapneumovirus F protein-promoted membrane fusion: critical roles for proteolytic processing and low pH.,https://pubmed.ncbi.nlm.nih.gov/16971452
17002608,2006-11-07 00:00:00,"Detection of human coronavirus NL63, human metapneumovirus and respiratory syncytial virus in children with respiratory tract infections in south-west Sweden.",https://pubmed.ncbi.nlm.nih.gov/17002608
16901592,2006-10-30 00:00:00,Demonstration of loss of attenuation and extended field persistence of a live avian metapneumovirus vaccine.,https://pubmed.ncbi.nlm.nih.gov/16901592
17027618,2006-10-07 00:00:00,The cell biology of acute childhood respiratory disease: therapeutic implications.,https://pubmed.ncbi.nlm.nih.gov/17027618
17043416,2006-10-07 00:00:00,Human metapneumovirus infection in hospitalized children with acute respiratory disease in Korea.,https://pubmed.ncbi.nlm.nih.gov/17043416
17181442,2006-10-07 00:00:00,Live vaccines for human metapneumovirus designed by reverse genetics.,https://pubmed.ncbi.nlm.nih.gov/17181442
17240906,2006-10-07 00:00:00,"Development of a method for bacteria and virus recovery from heating, ventilation, and air conditioning (HVAC) filters.",https://pubmed.ncbi.nlm.nih.gov/17240906
16412516,2006-10-07 00:00:00,Human metapneumovirus and exacerbations of chronic obstructive pulmonary disease.,https://pubmed.ncbi.nlm.nih.gov/16412516
17041137,2006-10-07 00:00:00,Emerging respiratory viruses: challenges and vaccine strategies.,https://pubmed.ncbi.nlm.nih.gov/17041137
17039843,2006-09-07 00:00:00,Production and characterization of monoclonal antibodies that react to the nucleocapsid protein of avian metapneumovirus subtype C.,https://pubmed.ncbi.nlm.nih.gov/17039843
16847967,2006-09-07 00:00:00,"Detection of human metapneumovirus in respiratory secretions by reverse-transcriptase polymerase chain reaction, indirect immunofluorescence, and virus isolation in human bronchial epithelial cells.",https://pubmed.ncbi.nlm.nih.gov/16847967
16847968,2006-09-07 00:00:00,"Frequent detection of human rhinoviruses, paramyxoviruses, coronaviruses, and bocavirus during acute respiratory tract infections.",https://pubmed.ncbi.nlm.nih.gov/16847968
16850437,2006-09-07 00:00:00,Prevalence and clinical characteristics of human metapneumovirus infections in hospitalized infants in Spain.,https://pubmed.ncbi.nlm.nih.gov/16850437
16850438,2006-09-07 00:00:00,Absence of human metapneumovirus co-infection in cases of severe respiratory syncytial virus infection.,https://pubmed.ncbi.nlm.nih.gov/16850438
17073098,2006-09-07 00:00:00,"Human metapneumovirus and respiratory syncytial virus disease in children, Yemen.",https://pubmed.ncbi.nlm.nih.gov/17073098
16886150,2006-09-01 00:00:00,"The association of newly identified respiratory viruses with lower respiratory tract infections in Korean children, 2000-2005.",https://pubmed.ncbi.nlm.nih.gov/16886150
17052968,2006-08-30 00:00:00,Excretion patterns of human metapneumovirus and respiratory syncytial virus among young children.,https://pubmed.ncbi.nlm.nih.gov/17052968
16845630,2006-08-15 00:00:00,Persistent symptomless human metapneumovirus infection in hematopoietic stem cell transplant recipients.,https://pubmed.ncbi.nlm.nih.gov/16845630
16789025,2006-08-07 00:00:00,Detection of antibodies against human metapneumovirus by Western blot using recombinant nucleocapsid and matrix proteins.,https://pubmed.ncbi.nlm.nih.gov/16789025
16388686,2006-08-07 00:00:00,Surveillance of respiratory virus infections in adult hospital admissions using rapid methods.,https://pubmed.ncbi.nlm.nih.gov/16388686
16953076,2006-08-07 00:00:00,Drop of egg production in chickens by experimental infection with an avian metapneumovirus strain PLE8T1 derived from swollen head syndrome and the application to evaluate vaccine.,https://pubmed.ncbi.nlm.nih.gov/16953076
16965711,2006-08-07 00:00:00,"Human metapneumovirus, Australia, 2001-2004.",https://pubmed.ncbi.nlm.nih.gov/16965711
16891486,2006-08-07 00:00:00,Role of metapneumovirus in viral respiratory infections in young children.,https://pubmed.ncbi.nlm.nih.gov/16891486
16873237,2006-08-07 00:00:00,Isolation and characterization of monoclonal antibodies which neutralize human metapneumovirus in vitro and in vivo.,https://pubmed.ncbi.nlm.nih.gov/16873237
16825353,2006-07-07 00:00:00,Comparison of real-time PCR assays with fluorescent-antibody assays for diagnosis of respiratory virus infections in children.,https://pubmed.ncbi.nlm.nih.gov/16825353
16847085,2006-07-07 00:00:00,Epidemiology of human metapneumovirus.,https://pubmed.ncbi.nlm.nih.gov/16847085
16607540,2006-07-07 00:00:00,Human metapneumovirus infections cause similar symptoms and clinical severity as respiratory syncytial virus infections.,https://pubmed.ncbi.nlm.nih.gov/16607540
16427144,2006-07-07 00:00:00,Association of human metapneumovirus with acute otitis media.,https://pubmed.ncbi.nlm.nih.gov/16427144
16703506,2006-06-15 00:00:00,Human metapneumovirus infection induces long-term pulmonary inflammation associated with airway obstruction and hyperresponsiveness in mice.,https://pubmed.ncbi.nlm.nih.gov/16703506
16703505,2006-06-15 00:00:00,Genetic diversity of human metapneumovirus over 4 consecutive years in Australia.,https://pubmed.ncbi.nlm.nih.gov/16703505
16705567,2006-06-15 00:00:00,Differences in clinical severity between genotype A and genotype B human metapneumovirus infection in children.,https://pubmed.ncbi.nlm.nih.gov/16705567
16863071,2006-06-07 00:00:00,"Seroprevalence of avian influenza virus, infectious bronchitis virus, reovirus, avian pneumovirus, infectious laryngotracheitis virus, and avian leukosis virus in Nigerian poultry.",https://pubmed.ncbi.nlm.nih.gov/16863071
16863083,2006-06-07 00:00:00,Survival of two avian respiratory viruses on porous and nonporous surfaces.,https://pubmed.ncbi.nlm.nih.gov/16863083
16753615,2006-06-07 00:00:00,Comparison of the efficacy of four antimicrobial treatment schemes against experimental Ornithobacterium rhinotracheale infection in turkey poults pre-infected with avian pneumovirus.,https://pubmed.ncbi.nlm.nih.gov/16753615
16757646,2006-06-07 00:00:00,Human metapneumovirus infection in a hematopoietic stem cell transplant recipient with relapsed multiple myeloma and rapidly progressing lung cancer.,https://pubmed.ncbi.nlm.nih.gov/16757646
16731918,2006-06-07 00:00:00,Recovery of avian metapneumovirus subgroup C from cDNA: cross-recognition of avian and human metapneumovirus support proteins.,https://pubmed.ncbi.nlm.nih.gov/16731918
16731919,2006-06-07 00:00:00,Modification of the trypsin-dependent cleavage activation site of the human metapneumovirus fusion protein to be trypsin independent does not increase replication or spread in rodents or nonhuman primates.,https://pubmed.ncbi.nlm.nih.gov/16731919
16652283,2006-06-01 00:00:00,The impact of infection with human metapneumovirus and other respiratory viruses in young infants and children at high risk for severe pulmonary disease.,https://pubmed.ncbi.nlm.nih.gov/16652283
16700580,2006-05-23 00:00:00,Interactions of hydrophobically modified polyvinylamine with pluronic triblock copolymer micelles.,https://pubmed.ncbi.nlm.nih.gov/16700580
16670291,2006-05-15 00:00:00,Human metapneumovirus elicits weak IFN-gamma memory responses compared with respiratory syncytial virus.,https://pubmed.ncbi.nlm.nih.gov/16670291
16862327,2006-05-07 00:00:00,"Respiratory viruses in children younger than five years old with acute respiratory disease from 2001 to 2004 in Uberlândia, MG, Brazil.",https://pubmed.ncbi.nlm.nih.gov/16862327
16555281,2006-05-07 00:00:00,Genetic heterogeneity of G and F protein genes from Argentinean human metapneumovirus strains.,https://pubmed.ncbi.nlm.nih.gov/16555281
16555283,2006-05-07 00:00:00,Enhanced identification of viral and atypical bacterial pathogens in lower respiratory tract samples with nucleic acid amplification tests.,https://pubmed.ncbi.nlm.nih.gov/16555283
16586360,2006-05-01 00:00:00,Pneumococcal coinfection with human metapneumovirus.,https://pubmed.ncbi.nlm.nih.gov/16586360
16183133,2006-04-07 00:00:00,Human metapneumovirus in infants and young children in Thailand with lower respiratory tract infections; molecular characteristics and clinical presentations.,https://pubmed.ncbi.nlm.nih.gov/16183133
